hazard_id,gps_speed_mean,gps_speed_min,accx_5s_mean_mean,accx_5s_min_min,grip_mean,water_layer_thickness_mean,ice_layer_thickness_mean,snow_layer_thickness_mean,black_ice_risk_mean,cluster
18623412.0,3.6128231672397884,0.0,700.0,680.0,0.7568919321424082,0.19460732165086816,0.0,0.0,0.0,1
18623413.0,3.7155220272269074,0.0,700.0,680.0,0.7553546054240985,0.1987693251397174,0.0,0.0,0.0,1
18623414.0,3.8375022538883994,0.0,700.0,680.0,0.7540127758855943,0.20309888589643424,0.0,0.0,0.0,1
18623415.0,4.330524135464413,0.0,700.0,680.0,0.7532578790799166,0.2035962127220745,0.0,0.0,0.0,1
18623416.0,4.5465341369611725,0.0,700.0,680.0,0.7530023206638384,0.20411858956412043,0.0,0.0,0.0,1
18623417.0,4.773714765724782,0.0,700.0,680.0,0.7525054089725017,0.20495708569651466,0.0,0.0,0.0,1
18623418.0,4.996019840921772,0.0,684.0,684.0,0.7518761463654346,0.20652241465181873,0.0,0.0,0.0,1
18623419.0,5.175167154423393,0.0,684.0,684.0,0.7535792425274849,0.20135935428552326,0.0,0.0,0.0,1
18623420.0,5.759174591142127,0.0,684.0,684.0,0.7565610021352768,0.19402086129412052,0.0,0.0,0.0,1
18623421.0,5.900325254886407,0.0,684.0,684.0,0.7581155367195607,0.19080478455871341,0.0,0.0,0.0,1
18623422.0,6.157790838005721,0.0,684.0,684.0,0.7592637211084365,0.1885681942105293,0.0,0.0,0.0,1
18628868.0,0.0470175369432154,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628869.0,0.04547807186759763,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628870.0,0.04279494445359134,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628871.0,0.039472549021449276,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628872.0,0.039472548730084336,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628873.0,0.04035801017378178,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628874.0,0.04086248530095406,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628875.0,0.041028244778274506,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628876.0,0.03963830818972171,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628877.0,0.041547589457761776,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628878.0,0.04171942010612782,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628879.0,0.04050673961331197,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628880.0,0.04031431285582172,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628881.0,0.03363780984773518,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628882.0,0.03094839800089352,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628883.0,0.028729265384067438,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628884.0,0.026938783298130414,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628885.0,0.02762935407240382,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628886.0,0.032764808996044364,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628887.0,0.03568156768211192,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628888.0,0.03769086890925261,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
18628889.0,0.040018609997495576,0.0,700.0,680.0,0.8199999928474426,0.0,0.0,0.0,0.0,1
